year,STATE,DISTRICT,ASSESSMENT_UNIT,Recharge,Available,Extraction,Stage 
2024-25,KERALA,WAYANAD,,0.0,0.0,,
2024-25,LADAKH,KARGIL,,0.0,0.0,,
2024-25,LADAKH,LEH,,0.0,0.0,,
2024-25,LAKSHDWEEP,AMINI,,0.0,0.0,,
2024-25,LAKSHDWEEP,ANDROTH,,0.0,0.0,,
2024-25,LAKSHDWEEP,KAVARATTI,,0.0,0.0,,
2024-25,LAKSHDWEEP,KILTAN,,0.0,0.0,,
2024-25,LAKSHDWEEP,MINICOY,,0.0,0.0,,
2024-25,MADHYA PRADESH,AGAR MALWA,,3155.85,2998.05,98.09,24.18
2024-25,MADHYA PRADESH,ALIRAJPUR,,0.0,0.0,,
2024-25,MADHYA PRADESH,ANUPPUR,,0.0,0.0,,
2024-25,MADHYA PRADESH,ASHOKNAGAR,,5969.35,5670.88,89.58,22.27
2024-25,MADHYA PRADESH,BALAGHAT,,10268.87,9651.47,489.53,25.57
2024-25,MADHYA PRADESH,BARWANI,,18195.37,17285.59,610.18,18.09
2024-25,MADHYA PRADESH,BETUL,,9332.43,8800.27,563.65,26.78
2024-25,MADHYA PRADESH,BHIND,,41565.45,39487.16,1281.16,15.76
2024-25,MADHYA PRADESH,BHOPAL,,0.0,0.0,,
2024-25,MADHYA PRADESH,BURHANPUR,,3316.72,3150.89,154.77,17.31
2024-25,MADHYA PRADESH,CHHATARPUR,,16246.53,15426.84,629.29,17.26
2024-25,MADHYA PRADESH,CHHINDWARA,,2350.82,2115.73,39.26,28.23
2024-25,MADHYA PRADESH,DAMOH,,9355.5,8887.74,304.99,11.05
2024-25,MADHYA PRADESH,DATIA,,27757.55,26369.67,682.54,24.61
2024-25,MADHYA PRADESH,DEWAS,,3360.34,3192.31,130.48,19.2
2024-25,MADHYA PRADESH,DHAR,,45361.56,43093.48,1093.48,17.68
2024-25,MADHYA PRADESH,DINDORI,,0.0,0.0,,
2024-25,MADHYA PRADESH,GUNA,,11657.44,11074.56,169.58,36.79
2024-25,MADHYA PRADESH,GWALIOR,,38850.54,36908.02,344.14,12.32
2024-25,MADHYA PRADESH,HARDA,,26177.04,24868.19,190.43,7.83
2024-25,MADHYA PRADESH,HOSHANGABAD,,113488.56,107814.13,972.87,9.49
2024-25,MADHYA PRADESH,INDORE,,1161.46,1103.39,153.78,64.96
2024-25,MADHYA PRADESH,JABALPUR,,18287.4,17373.05,463.09,31.85
2024-25,MADHYA PRADESH,JHABUA,,4278.87,4064.92,131.76,13.48
2024-25,MADHYA PRADESH,KATNI,,4649.75,4417.26,241.92,17.17
2024-25,MADHYA PRADESH,KHANDWA,,62423.75,56503.45,564.29,5.61
2024-25,MADHYA PRADESH,KHARGONE,,42020.49,39919.45,1284.56,12.34
2024-25,MADHYA PRADESH,MAIHAR,,1468.65,1395.22,55.51,5.59
2024-25,MADHYA PRADESH,MANDLA,,5099.97,4844.97,347.62,14.24
2024-25,MADHYA PRADESH,MANDSAUR,,12710.78,12075.24,365.64,48.71
2024-25,MADHYA PRADESH,MAUGANJ,,0.0,0.0,,
2024-25,MADHYA PRADESH,MORENA,,51801.47,49211.39,2949.61,30.59
2024-25,MADHYA PRADESH,NARSINGHPUR,,15823.24,15032.09,107.55,9.11
2024-25,MADHYA PRADESH,NEEMUCH,,2067.77,1964.38,97.63,62.74
2024-25,MADHYA PRADESH,NIWARI,,2869.86,2726.36,169.09,35.28
2024-25,MADHYA PRADESH,PANDHURNA,,1255.47,1192.7,43.8,23.12
2024-25,MADHYA PRADESH,PANNA,,5453.41,5180.73,212.34,17.54
2024-25,MADHYA PRADESH,RAISEN,,17192.48,16332.86,263.38,9.93
2024-25,MADHYA PRADESH,RAJGARH,,0.0,0.0,,
2024-25,MADHYA PRADESH,RATLAM,,1787.97,1698.57,14.93,15.04
2024-25,MADHYA PRADESH,REWA,,8155.58,7747.79,1205.28,52.83
2024-25,MADHYA PRADESH,SAGAR,,6651.98,6319.38,160.8,18.51
2024-25,MADHYA PRADESH,SATNA,,8023.73,7622.55,319.56,11.87
2024-25,MADHYA PRADESH,SEHORE,,18154.93,17247.19,378.11,20.13
2024-25,MADHYA PRADESH,SEONI,,6008.02,5707.62,286.64,20.07
2024-25,MADHYA PRADESH,SHAHDOL,,706.22,670.91,54.41,11.84
2024-25,MADHYA PRADESH,SHAJAPUR,,0.0,0.0,,
2024-25,MADHYA PRADESH,SHEOPUR,,24684.79,22288.27,399.0,9.2
2024-25,MADHYA PRADESH,SHIVPURI,,9934.24,9342.52,338.16,34.8
2024-25,MADHYA PRADESH,SIDHI,,4367.59,4149.22,277.08,10.54
2024-25,MADHYA PRADESH,SINGRAULI,,978.86,929.91,182.91,37.23
2024-25,MADHYA PRADESH,TIKAMGARH,,5998.77,5698.82,256.71,41.8
2024-25,MADHYA PRADESH,UJJAIN,,0.0,0.0,,
2024-25,MADHYA PRADESH,UMARIA,,0.0,0.0,,
2024-25,MADHYA PRADESH,VIDISHA,,13713.56,13027.89,454.79,16.67
2024-25,MAHARASHTRA,Ahmednagar,,,,,
2024-25,MAHARASHTRA,Akola,,8068.16,7403.87,307.27,49.57
2024-25,MAHARASHTRA,Amravati,,17157.07,16115.74,946.2,58.28
2024-25,MAHARASHTRA,Aurangabad,,29701.12,28209.94,732.38,67.89
2024-25,MAHARASHTRA,Beed,,28376.87,26958.05,951.65,41.16
2024-25,MAHARASHTRA,Bhandara,,60214.72,55023.73,1427.69,13.35
2024-25,MAHARASHTRA,Buldhana,,10788.83,10129.61,685.25,53.24
2024-25,MAHARASHTRA,Chandrapur,,17867.1,16796.3,2881.96,27.5
2024-25,MAHARASHTRA,Dhule,,18051.06,16990.8,328.34,47.21
2024-25,MAHARASHTRA,Gadchiroli,,6150.77,5759.9,509.54,20.81
2024-25,MAHARASHTRA,Gondia,,25710.2,24064.04,3428.46,32.51
2024-25,MAHARASHTRA,Hingoli,,61283.52,58169.2,769.39,31.77
2024-25,MAHARASHTRA,Jalgaon,,41253.63,38829.06,1281.84,72.83
2024-25,MAHARASHTRA,Jalna,,16182.5,15355.92,151.79,37.31
2024-25,MAHARASHTRA,Kolhapur,,11949.92,10797.04,82.08,23.6
2024-25,MAHARASHTRA,Latur,,6311.41,5995.87,352.17,71.76
2024-25,MAHARASHTRA,Mumbai,,,,,
